Title: test opamp tran
Date: Sun Aug 31 04:04:08  2025
Command: ngspice-44.2, Build Mon Jun 16 11:10:08 UTC 2025
Plotname: Transient Analysis
Flags: real
No. Variables: 3
No. Points: 469
Variables:
	0	time	time
	1	v(vout3)	voltage
	2	v(visr)	voltage
Values:

 31	1.041943960001158e-06
	3.095334250936270e-01
	5.000000000000000e-01

 32	1.083887000002316e-06
	3.399446989367777e-01
	5.000000000000000e-01

 33	1.167773080004631e-06
	3.971353852244495e-01
	5.000000000000000e-01

 34	1.335545240009262e-06
	4.724596559369378e-01
	5.000000000000000e-01

 35	1.671089560018525e-06
	5.194622911472098e-01
	5.000000000000000e-01

 36	2.141644238283008e-06
	4.972178645606218e-01
	5.000000000000000e-01

 37	2.984415198591975e-06
	5.023104750099501e-01
	5.000000000000000e-01

 38	3.984415198591975e-06
	4.992743007148714e-01
	5.000000000000000e-01

 39	4.984415198591975e-06
	4.996078921827669e-01
	5.000000000000000e-01

 40	5.984415198591974e-06
	5.009995197363040e-01
	5.000000000000000e-01

 41	6.984415198591974e-06
	4.983406532039369e-01
	5.000000000000000e-01

 42	7.984415198591974e-06
	5.017175586181057e-01
	5.000000000000000e-01

 43	8.984415198591975e-06
	4.979254558162829e-01
	5.000000000000000e-01

 44	9.984415198591975e-06
	5.018544664330724e-01
	5.000000000000000e-01

 45	1.098441519859198e-05
	4.979746675509720e-01
	5.000000000000000e-01

 46	1.198441519859198e-05
	5.016902171362512e-01
	5.000000000000000e-01

 47	1.298441519859198e-05
	4.982427076208946e-01
	5.000000000000000e-01

 48	1.398441519859198e-05
	5.013968259373112e-01
	5.000000000000000e-01

 49	1.498441519859198e-05
	4.985889660318259e-01
	5.000000000000000e-01

 50	1.598441519859198e-05
	5.010729996447090e-01
	5.000000000000000e-01

 51	1.698441519859198e-05
	4.989318464261192e-01
	5.000000000000000e-01

 52	1.798441519859198e-05
	5.007709163232450e-01
	5.000000000000000e-01

 53	1.898441519859198e-05
	4.992345497025141e-01
	5.000000000000000e-01

 54	1.998441519859198e-05
	5.005132888568351e-01
	5.000000000000000e-01

 55	2.098441519859198e-05
	4.994840547686517e-01
	5.000000000000000e-01

 56	2.198441519859198e-05
	5.003062298244840e-01
	5.000000000000000e-01

 57	2.298441519859198e-05
	4.996787872632646e-01
	5.000000000000000e-01

 58	2.398441519859198e-05
	5.001476291723730e-01
	5.000000000000000e-01

 59	2.498441519859198e-05
	4.998243589669835e-01
	5.000000000000000e-01

 60	2.598441519859198e-05
	5.000309438997608e-01
	5.000000000000000e-01

 61	2.698441519859198e-05
	4.999290338261000e-01
	5.000000000000000e-01

 62	2.798441519859198e-05
	4.999483338885931e-01
	5.000000000000000e-01

 63	2.898441519859198e-05
	5.000027904100612e-01
	5.000000000000000e-01

 64	2.998441519859199e-05
	4.998917635287201e-01
	5.000000000000000e-01

 65	3.098441519859199e-05
	5.000504517653557e-01
	5.000000000000000e-01

 66	3.198441519859198e-05
	4.998555869812016e-01
	5.000000000000000e-01

 67	3.298441519859198e-05
	5.000798637858237e-01
	5.000000000000000e-01

 68	3.398441519859198e-05
	4.998349374565905e-01
	5.000000000000000e-01

 69	3.498441519859197e-05
	5.000956947794677e-01
	5.000000000000000e-01

 70	3.598441519859197e-05
	4.998238618915760e-01
	5.000000000000000e-01

 71	3.698441519859197e-05
	5.001032955787403e-01
	5.000000000000000e-01

 72	3.798441519859197e-05
	4.998192966365798e-01
	5.000000000000000e-01

 73	3.898441519859196e-05
	5.001053027556210e-01
	5.000000000000000e-01

 74	3.998441519859196e-05
	4.998191537884704e-01
	5.000000000000000e-01

 75	4.098441519859196e-05
	5.001035917897028e-01
	5.000000000000000e-01

 76	4.198441519859196e-05
	4.998219154427224e-01
	5.000000000000000e-01

 77	4.298441519859195e-05
	5.000995054382891e-01
	5.000000000000000e-01

 78	4.398441519859195e-05
	4.998265056139175e-01
	5.000000000000000e-01

 79	4.498441519859195e-05
	5.000939786966052e-01
	5.000000000000000e-01

 80	4.598441519859194e-05
	4.998321808243249e-01
	5.000000000000000e-01

 81	4.698441519859194e-05
	5.000876462985389e-01
	5.000000000000000e-01

 82	4.798441519859194e-05
	4.998384407997012e-01
	5.000000000000000e-01

 83	4.898441519859194e-05
	5.000809275828439e-01
	5.000000000000000e-01

 84	4.998441519859193e-05
	4.998449573666965e-01
	5.000000000000000e-01

 85	5.098441519859193e-05
	5.000740913004718e-01
	5.000000000000000e-01

 86	5.198441519859193e-05
	4.998515220515021e-01
	5.000000000000000e-01

 87	5.298441519859192e-05
	5.000673039616510e-01
	5.000000000000000e-01

 88	5.398441519859192e-05
	4.998580061122215e-01
	5.000000000000000e-01

 89	5.498441519859192e-05
	5.000606657162781e-01
	5.000000000000000e-01

 90	5.598441519859192e-05
	4.998643326158687e-01
	5.000000000000000e-01

 91	5.698441519859191e-05
	5.000542332414657e-01
	5.000000000000000e-01

 92	5.798441519859191e-05
	4.998704584007987e-01
	5.000000000000000e-01

 93	5.898441519859191e-05
	5.000480364651656e-01
	5.000000000000000e-01

 94	5.998441519859190e-05
	4.998763605523271e-01
	5.000000000000000e-01

 95	6.098441519859190e-05
	5.000420893772679e-01
	5.000000000000000e-01

 96	6.198441519859191e-05
	4.998820286040377e-01
	5.000000000000000e-01

 97	6.298441519859190e-05
	5.000363959980669e-01
	5.000000000000000e-01

 98	6.398441519859190e-05
	4.998874595627329e-01
	5.000000000000000e-01

 99	6.498441519859190e-05
	5.000309557725071e-01
	5.000000000000000e-01

 100	6.598441519859189e-05
	4.998926534408250e-01
	5.000000000000000e-01

 101	6.698441519859189e-05
	5.000257655685241e-01
	5.000000000000000e-01

 102	6.798441519859189e-05
	4.998976131206803e-01
	5.000000000000000e-01

 103	6.898441519859189e-05
	5.000208201740675e-01
	5.000000000000000e-01

 104	6.998441519859188e-05
	4.999023428503095e-01
	5.000000000000000e-01

 105	7.098441519859188e-05
	5.000161137184413e-01
	5.000000000000000e-01

 106	7.198441519859188e-05
	4.999068468974270e-01
	5.000000000000000e-01

 107	7.298441519859188e-05
	5.000116407794684e-01
	5.000000000000000e-01

 108	7.398441519859187e-05
	4.999111305803456e-01
	5.000000000000000e-01

 109	7.498441519859187e-05
	5.000073943015844e-01
	5.000000000000000e-01

 110	7.598441519859187e-05
	4.999151993358435e-01
	5.000000000000000e-01

 111	7.698441519859186e-05
	5.000033686916208e-01
	5.000000000000000e-01

 112	7.798441519859186e-05
	4.999190581974089e-01
	5.000000000000000e-01

 113	7.898441519859186e-05
	4.999995570695264e-01
	5.000000000000000e-01

 114	7.998441519859186e-05
	4.999227135232616e-01
	5.000000000000000e-01

 115	8.098441519859185e-05
	4.999959527163051e-01
	5.000000000000000e-01

 116	8.198441519859185e-05
	4.999261713362433e-01
	5.000000000000000e-01

 117	8.298441519859185e-05
	4.999925485168024e-01
	5.000000000000000e-01

 118	8.398441519859184e-05
	4.999294382034272e-01
	5.000000000000000e-01

 119	8.498441519859184e-05
	4.999893373775128e-01
	5.000000000000000e-01

 120	8.598441519859184e-05
	4.999325204061007e-01
	5.000000000000000e-01

 121	8.698441519859184e-05
	4.999863128688187e-01
	5.000000000000000e-01

 122	8.798441519859183e-05
	4.999354240312774e-01
	5.000000000000000e-01

 123	8.898441519859183e-05
	4.999834673216927e-01
	5.000000000000000e-01

 124	8.998441519859183e-05
	4.999381566436814e-01
	5.000000000000000e-01

 125	9.098441519859182e-05
	4.999807936323881e-01
	5.000000000000000e-01

 126	9.198441519859182e-05
	4.999407245125038e-01
	5.000000000000000e-01

 127	9.298441519859182e-05
	4.999782844715162e-01
	5.000000000000000e-01

 128	9.398441519859182e-05
	4.999431346526908e-01
	5.000000000000000e-01

 129	9.498441519859181e-05
	4.999759327482671e-01
	5.000000000000000e-01

 130	9.598441519859181e-05
	4.999453940862413e-01
	5.000000000000000e-01

 131	9.698441519859181e-05
	4.999737309945651e-01
	5.000000000000000e-01

 132	9.798441519859181e-05
	4.999475091693464e-01
	5.000000000000000e-01

 133	9.898441519859180e-05
	4.999716729300747e-01
	5.000000000000000e-01

 134	9.998441519859180e-05
	4.999494864220022e-01
	5.000000000000000e-01

 135	1.009844151985918e-04
	4.999697514560077e-01
	5.000000000000000e-01

 136	1.019844151985918e-04
	4.999513324817011e-01
	5.000000000000000e-01

 137	1.029844151985918e-04
	4.999679598560141e-01
	5.000000000000000e-01

 138	1.039844151985918e-04
	4.999530534785190e-01
	5.000000000000000e-01

 139	1.049844151985918e-04
	4.999662918312806e-01
	5.000000000000000e-01

 140	1.059844151985918e-04
	4.999546559622008e-01
	5.000000000000000e-01

 141	1.069844151985918e-04
	4.999647407753631e-01
	5.000000000000000e-01

 142	1.079844151985918e-04
	4.999561453507564e-01
	5.000000000000000e-01

 143	1.089844151985918e-04
	4.999633012787950e-01
	5.000000000000000e-01

 144	1.099844151985918e-04
	4.999575276594275e-01
	5.000000000000000e-01

 145	1.109844151985918e-04
	4.999619670432827e-01
	5.000000000000000e-01

 146	1.119844151985918e-04
	4.999588084056281e-01
	5.000000000000000e-01

 147	1.129844151985918e-04
	4.999607324445243e-01
	5.000000000000000e-01

 148	1.139844151985918e-04
	4.999599932852448e-01
	5.000000000000000e-01

 149	1.149844151985918e-04
	4.999595918747772e-01
	5.000000000000000e-01

 150	1.159844151985918e-04
	4.999610873780087e-01
	5.000000000000000e-01

 151	1.169844151985918e-04
	4.999585406416545e-01
	5.000000000000000e-01

 152	1.179844151985917e-04
	4.999620949931467e-01
	5.000000000000000e-01

 153	1.189844151985917e-04
	4.999575738003790e-01
	5.000000000000000e-01

 154	1.199844151985917e-04
	4.999630215884849e-01
	5.000000000000000e-01

 155	1.209844151985917e-04
	4.999566860180824e-01
	5.000000000000000e-01

 156	1.219844151985917e-04
	4.999638715584078e-01
	5.000000000000000e-01

 157	1.229844151985917e-04
	4.999558733862521e-01
	5.000000000000000e-01

 158	1.239844151985917e-04
	4.999646490476533e-01
	5.000000000000000e-01

 159	1.249844151985917e-04
	4.999551310819266e-01
	5.000000000000000e-01

 160	1.259844151985917e-04
	4.999653586515640e-01
	5.000000000000000e-01

 161	1.269844151985917e-04
	4.999544550756267e-01
	5.000000000000000e-01

 162	1.279844151985917e-04
	4.999660040319780e-01
	5.000000000000000e-01

 163	1.289844151985917e-04
	4.999538418694467e-01
	5.000000000000000e-01

 164	1.299844151985917e-04
	4.999665884793485e-01
	5.000000000000000e-01

 165	1.309844151985917e-04
	4.999532875235575e-01
	5.000000000000000e-01

 166	1.319844151985917e-04
	4.999671164597128e-01
	5.000000000000000e-01

 167	1.329844151985917e-04
	4.999527881438928e-01
	5.000000000000000e-01

 168	1.339844151985917e-04
	4.999675909797991e-01
	5.000000000000000e-01

 169	1.349844151985917e-04
	4.999523406937110e-01
	5.000000000000000e-01

 170	1.359844151985917e-04
	4.999680153125201e-01
	5.000000000000000e-01

 171	1.369844151985917e-04
	4.999519417667431e-01
	5.000000000000000e-01

 172	1.379844151985917e-04
	4.999683928676015e-01
	5.000000000000000e-01

 173	1.389844151985917e-04
	4.999515882032091e-01
	5.000000000000000e-01

 174	1.399844151985917e-04
	4.999687262844557e-01
	5.000000000000000e-01

 175	1.409844151985917e-04
	4.999512774549038e-01
	5.000000000000000e-01

 176	1.419844151985917e-04
	4.999690182687431e-01
	5.000000000000000e-01

 177	1.429844151985917e-04
	4.999510066612594e-01
	5.000000000000000e-01

 178	1.439844151985917e-04
	4.999692718449325e-01
	5.000000000000000e-01

 179	1.449844151985917e-04
	4.999507727689894e-01
	5.000000000000000e-01

 180	1.459844151985917e-04
	4.999694895561655e-01
	5.000000000000000e-01

 181	1.469844151985917e-04
	4.999505738912413e-01
	5.000000000000000e-01

 182	1.479844151985917e-04
	4.999696731605017e-01
	5.000000000000000e-01

 183	1.489844151985917e-04
	4.999504075949694e-01
	5.000000000000000e-01

 184	1.499844151985917e-04
	4.999698256471472e-01
	5.000000000000000e-01

 185	1.509844151985917e-04
	4.999502712454360e-01
	5.000000000000000e-01

 186	1.519844151985917e-04
	4.999699489710610e-01
	5.000000000000000e-01

 187	1.529844151985917e-04
	4.999501630956651e-01
	5.000000000000000e-01

 188	1.539844151985916e-04
	4.999700450059947e-01
	5.000000000000000e-01

 189	1.549844151985916e-04
	4.999500811028437e-01
	5.000000000000000e-01

 190	1.559844151985916e-04
	4.999701156958425e-01
	5.000000000000000e-01

 191	1.569844151985916e-04
	4.999500234913947e-01
	5.000000000000000e-01

 192	1.579844151985916e-04
	4.999701628659503e-01
	5.000000000000000e-01

 193	1.589844151985916e-04
	4.999499883977139e-01
	5.000000000000000e-01

 194	1.599844151985916e-04
	4.999701883957872e-01
	5.000000000000000e-01

 195	1.609844151985916e-04
	4.999499740482483e-01
	5.000000000000000e-01

 196	1.619844151985916e-04
	4.999701935971448e-01
	5.000000000000000e-01

 197	1.629844151985916e-04
	4.999499792854669e-01
	5.000000000000000e-01

 198	1.639844151985916e-04
	4.999701800621361e-01
	5.000000000000000e-01

 199	1.649844151985916e-04
	4.999500022135184e-01
	5.000000000000000e-01

 200	1.659844151985916e-04
	4.999701496171625e-01
	5.000000000000000e-01

 201	1.669844151985916e-04
	4.999500411723554e-01
	5.000000000000000e-01

 202	1.679844151985916e-04
	4.999701035925384e-01
	5.000000000000000e-01

 203	1.689844151985916e-04
	4.999500954474501e-01
	5.000000000000000e-01

 204	1.699844151985916e-04
	4.999700425587106e-01
	5.000000000000000e-01

 205	1.709844151985916e-04
	4.999501636567034e-01
	5.000000000000000e-01

 206	1.719844151985916e-04
	4.999699685687782e-01
	5.000000000000000e-01

 207	1.729844151985916e-04
	4.999502441184296e-01
	5.000000000000000e-01

 208	1.739844151985916e-04
	4.999698824420982e-01
	5.000000000000000e-01

 209	1.749844151985916e-04
	4.999505623732023e-01
	5.000000000000000e-01

 210	1.759844151985916e-04
	4.999690505380983e-01
	5.000000000000000e-01

 211	1.769844151985916e-04
	4.999511301956758e-01
	5.000000000000000e-01

 212	1.779844151985916e-04
	4.999689330262980e-01
	5.000000000000000e-01

 213	1.789844151985916e-04
	4.999505215450606e-01
	5.000000000000000e-01

 214	1.799844151985916e-04
	4.999693914188379e-01
	5.000000000000000e-01

 215	1.809844151985916e-04
	4.999502666132161e-01
	5.000000000000000e-01

 216	1.819844151985916e-04
	4.999695245643085e-01
	5.000000000000000e-01

 217	1.829844151985916e-04
	4.999502334040340e-01
	5.000000000000000e-01

 218	1.839844151985916e-04
	4.999694845736906e-01
	5.000000000000000e-01

 219	1.849844151985916e-04
	4.999503351151677e-01
	5.000000000000000e-01

 220	1.859844151985916e-04
	4.999693432314256e-01
	5.000000000000000e-01

 221	1.869844151985916e-04
	4.999505116995415e-01
	5.000000000000000e-01

 222	1.879844151985916e-04
	4.999691487225091e-01
	5.000000000000000e-01

 223	1.889844151985916e-04
	4.999507251770758e-01
	5.000000000000000e-01

 224	1.899844151985915e-04
	4.999689309093087e-01
	5.000000000000000e-01

 225	1.909844151985915e-04
	4.999509526882528e-01
	5.000000000000000e-01

 226	1.919844151985915e-04
	4.999687066825134e-01
	5.000000000000000e-01

 227	1.929844151985915e-04
	4.999511818066873e-01
	5.000000000000000e-01

 228	1.939844151985915e-04
	4.999684857057805e-01
	5.000000000000000e-01

 229	1.949844151985915e-04
	4.999514051443050e-01
	5.000000000000000e-01

 230	1.959844151985915e-04
	4.999682722621985e-01
	5.000000000000000e-01

 231	1.969844151985915e-04
	4.999516208700578e-01
	5.000000000000000e-01

 232	1.979844151985915e-04
	4.999680670525173e-01
	5.000000000000000e-01

 233	1.989844151985915e-04
	4.999518284729678e-01
	5.000000000000000e-01

 234	1.999844151985915e-04
	4.999678703412300e-01
	5.000000000000000e-01

 235	2.009844151985915e-04
	4.999520282483374e-01
	5.000000000000000e-01

 236	2.010000010000000e-04
	4.999628452146317e-01
	5.000000000000000e-01

 237	2.010000011000000e-04
	4.993489383598071e-01
	4.799999989957139e-01

 238	2.010000013000000e-04
	4.981222145405634e-01
	4.399999969871417e-01

 239	2.010000017000000e-04
	4.955639734381181e-01
	3.599999983910080e-01

 240	2.010000020000000e-04
	4.936240466114630e-01
	3.000000000000000e-01

 241	2.010000020800000e-04
	4.935360404461080e-01
	3.000000000000000e-01

 242	2.010000022400000e-04
	4.933699112158784e-01
	3.000000000000000e-01

 243	2.010000025600000e-04
	4.931962208201668e-01
	3.000000000000000e-01

 244	2.010000032000000e-04
	4.931378451422924e-01
	3.000000000000000e-01

 245	2.010000044800000e-04
	4.931438320105477e-01
	3.000000000000000e-01

 246	2.010000070399999e-04
	4.931440533867578e-01
	3.000000000000000e-01

 247	2.010000121599999e-04
	4.931346297935568e-01
	3.000000000000000e-01

 248	2.010000223999999e-04
	4.931274928650699e-01
	3.000000000000000e-01

 249	2.010000428799998e-04
	4.931014557843053e-01
	3.000000000000000e-01

 250	2.010000838399996e-04
	4.930633055364774e-01
	3.000000000000000e-01

 251	2.010001657599993e-04
	4.929802905916362e-01
	3.000000000000000e-01

 252	2.010003295999986e-04
	4.928472951195181e-01
	3.000000000000000e-01

 253	2.010006572799973e-04
	4.926355073351857e-01
	3.000000000000000e-01

 254	2.010013126399947e-04
	4.924146695217459e-01
	3.000000000000000e-01

 255	2.010026233599895e-04
	4.924040328494912e-01
	3.000000000000000e-01

 256	2.010052447999790e-04
	4.931641060008319e-01
	3.000000000000000e-01

 257	2.010104876799581e-04
	4.954979378143109e-01
	3.000000000000000e-01

 258	2.010209734399162e-04
	4.983695732727386e-01
	3.000000000000000e-01

 259	2.010419449598324e-04
	4.929215195099433e-01
	3.000000000000000e-01

 260	2.010838879996648e-04
	4.682195413080723e-01
	3.000000000000000e-01

 261	2.011677740793296e-04
	4.197915069118091e-01
	3.000000000000000e-01

 262	2.013355462386592e-04
	3.465698361109284e-01
	3.000000000000000e-01

 263	2.013774892784916e-04
	3.337611326067304e-01
	3.000000000000000e-01

 264	2.014613753581564e-04
	3.094673020186535e-01
	3.000000000000000e-01

 265	2.016291475174860e-04
	2.805432078791666e-01
	3.000000000000000e-01

 266	2.018235163564217e-04
	2.885871801757227e-01
	3.000000000000000e-01

 267	2.021057858465425e-04
	3.013255543637032e-01
	3.000000000000000e-01

 268	2.024148820485641e-04
	2.957914498078114e-01
	3.000000000000000e-01

 269	2.030330744526073e-04
	3.017834518520526e-01
	3.000000000000000e-01

 270	2.036362071739862e-04
	2.983272414706235e-01
	3.000000000000000e-01

 271	2.046362071739862e-04
	3.012257592251593e-01
	3.000000000000000e-01

 272	2.056362071739862e-04
	2.989192528517068e-01
	3.000000000000000e-01

 273	2.066362071739862e-04
	3.007814640046362e-01
	3.000000000000000e-01

 274	2.076362071739862e-04
	2.993033503419653e-01
	3.000000000000000e-01

 275	2.086362071739862e-04
	3.004621949794699e-01
	3.000000000000000e-01

 276	2.096362071739862e-04
	2.995761475513330e-01
	3.000000000000000e-01

 277	2.106362071739862e-04
	3.002368803708104e-01
	3.000000000000000e-01

 278	2.116362071739862e-04
	2.997652177937966e-01
	3.000000000000000e-01

 279	2.126362071739862e-04
	3.000840486528822e-01
	3.000000000000000e-01

 280	2.136362071739862e-04
	2.998920359693504e-01
	3.000000000000000e-01

 281	2.146362071739862e-04
	2.999825283151147e-01
	3.000000000000000e-01

 282	2.156362071739862e-04
	2.999752870895138e-01
	3.000000000000000e-01

 283	2.166362071739862e-04
	2.999168666438625e-01
	3.000000000000000e-01

 284	2.176362071739862e-04
	3.000279089961770e-01
	3.000000000000000e-01

 285	2.186362071739862e-04
	2.998761848310534e-01
	3.000000000000000e-01

 286	2.196362071739862e-04
	3.000594832540635e-01
	3.000000000000000e-01

 287	2.206362071739862e-04
	2.998524951934769e-01
	3.000000000000000e-01

 288	2.216362071739862e-04
	3.000769496771478e-01
	3.000000000000000e-01

 289	2.226362071739862e-04
	2.998400810497412e-01
	3.000000000000000e-01

 290	2.236362071739862e-04
	3.000851958795221e-01
	3.000000000000000e-01

 291	2.246362071739862e-04
	2.998349579828758e-01
	3.000000000000000e-01

 292	2.256362071739862e-04
	3.000875799027045e-01
	3.000000000000000e-01

 293	2.266362071739862e-04
	2.998344158108517e-01
	3.000000000000000e-01

 294	2.276362071739862e-04
	3.000863546177812e-01
	3.000000000000000e-01

 295	2.286362071739862e-04
	2.998366539586153e-01
	3.000000000000000e-01

 296	2.296362071739862e-04
	3.000829961109566e-01
	3.000000000000000e-01

 297	2.306362071739862e-04
	2.998405053381323e-01
	3.000000000000000e-01

 298	2.316362071739862e-04
	3.000784469073201e-01
	3.000000000000000e-01

 299	2.326362071739862e-04
	2.998452321613425e-01
	3.000000000000000e-01

 300	2.336362071739861e-04
	3.000732930682863e-01
	3.000000000000000e-01

 301	2.346362071739861e-04
	2.998503814870306e-01
	3.000000000000000e-01

 302	2.356362071739861e-04
	3.000678874447034e-01
	3.000000000000000e-01

 303	2.366362071739861e-04
	2.998556834363071e-01
	3.000000000000000e-01

 304	2.376362071739861e-04
	3.000624356268724e-01
	3.000000000000000e-01

 305	2.386362071739861e-04
	2.998609830642276e-01
	3.000000000000000e-01

 306	2.396362071739861e-04
	3.000570522404531e-01
	3.000000000000000e-01

 307	2.406362071739861e-04
	2.998661947649239e-01
	3.000000000000000e-01

 308	2.416362071739861e-04
	3.000517981440591e-01
	3.000000000000000e-01

 309	2.426362071739861e-04
	2.998712736567812e-01
	3.000000000000000e-01

 310	2.436362071739861e-04
	3.000467037813386e-01
	3.000000000000000e-01

 311	2.446362071739861e-04
	2.998761973705744e-01
	3.000000000000000e-01

 312	2.456362071739862e-04
	3.000417823618133e-01
	3.000000000000000e-01

 313	2.466362071739862e-04
	2.998809560832307e-01
	3.000000000000000e-01

 314	2.476362071739862e-04
	3.000370392501135e-01
	3.000000000000000e-01

 315	2.486362071739862e-04
	2.998855452841083e-01
	3.000000000000000e-01

 316	2.496362071739863e-04
	3.000324756221784e-01
	3.000000000000000e-01

 317	2.506362071739863e-04
	2.998899636190542e-01
	3.000000000000000e-01

 318	2.516362071739863e-04
	3.000280912458075e-01
	3.000000000000000e-01

 319	2.526362071739863e-04
	2.998942105908817e-01
	3.000000000000000e-01

 320	2.536362071739864e-04
	3.000238851701016e-01
	3.000000000000000e-01

 321	2.546362071739864e-04
	2.998982864235979e-01
	3.000000000000000e-01

 322	2.556362071739864e-04
	3.000198560819949e-01
	3.000000000000000e-01

 323	2.566362071739864e-04
	2.999021916769324e-01
	3.000000000000000e-01

 324	2.576362071739865e-04
	3.000160025307048e-01
	3.000000000000000e-01

 325	2.586362071739865e-04
	2.999059273107250e-01
	3.000000000000000e-01

 326	2.596362071739865e-04
	3.000123227538496e-01
	3.000000000000000e-01

 327	2.606362071739865e-04
	2.999094944498015e-01
	3.000000000000000e-01

 328	2.616362071739866e-04
	3.000088146947433e-01
	3.000000000000000e-01

 329	2.626362071739866e-04
	2.999128950191343e-01
	3.000000000000000e-01

 330	2.636362071739866e-04
	3.000054757695874e-01
	3.000000000000000e-01

 331	2.646362071739866e-04
	2.999161313126693e-01
	3.000000000000000e-01

 332	2.656362071739867e-04
	3.000023026942311e-01
	3.000000000000000e-01

 333	2.666362071739867e-04
	2.999192065484331e-01
	3.000000000000000e-01

 334	2.676362071739867e-04
	2.999992916511460e-01
	3.000000000000000e-01

 335	2.686362071739867e-04
	2.999221246093962e-01
	3.000000000000000e-01

 336	2.696362071739868e-04
	2.999964380413198e-01
	3.000000000000000e-01

 337	2.706362071739868e-04
	2.999248896273441e-01
	3.000000000000000e-01

 338	2.716362071739868e-04
	2.999937374337178e-01
	3.000000000000000e-01

 339	2.726362071739868e-04
	2.999275060683444e-01
	3.000000000000000e-01

 340	2.736362071739868e-04
	2.999911847798842e-01
	3.000000000000000e-01

 341	2.746362071739869e-04
	2.999299788932568e-01
	3.000000000000000e-01

 342	2.756362071739869e-04
	2.999887746934227e-01
	3.000000000000000e-01

 343	2.766362071739869e-04
	2.999323133454070e-01
	3.000000000000000e-01

 344	2.776362071739869e-04
	2.999870876436961e-01
	3.000000000000000e-01

 345	2.786362071739870e-04
	2.999339718980503e-01
	3.000000000000000e-01

 346	2.796362071739870e-04
	2.999846742400605e-01
	3.000000000000000e-01

 347	2.806362071739870e-04
	2.999364827840245e-01
	3.000000000000000e-01

 348	2.816362071739870e-04
	2.999824532064799e-01
	3.000000000000000e-01

 349	2.826362071739871e-04
	2.999386825795169e-01
	3.000000000000000e-01

 350	2.836362071739871e-04
	2.999804489773203e-01
	3.000000000000000e-01

 351	2.846362071739871e-04
